None,None,None,None,15:38:22,11/06/2023,Present
None,None,None,None,15:38:22,11/06/2023,Present
None,None,None,None,15:38:22,11/06/2023,Present
None,None,None,None,15:38:22,11/06/2023,Present
None,None,None,None,15:38:23,11/06/2023,Present
None,None,None,None,15:38:23,11/06/2023,Present
None,None,None,None,15:38:23,11/06/2023,Present
None,None,None,None,15:38:23,11/06/2023,Present
None,None,None,None,15:38:23,11/06/2023,Present
None,None,None,None,15:38:23,11/06/2023,Present
None,None,None,None,15:38:24,11/06/2023,Present
None,None,None,None,15:38:24,11/06/2023,Present
None,None,None,None,15:38:24,11/06/2023,Present
None,None,None,None,15:38:24,11/06/2023,Present
None,None,None,None,15:38:24,11/06/2023,Present
None,None,None,None,15:38:24,11/06/2023,Present
None,None,None,None,15:38:24,11/06/2023,Present
None,None,None,None,15:38:24,11/06/2023,Present
None,None,None,None,15:38:25,11/06/2023,Present
None,None,None,None,15:38:25,11/06/2023,Present
None,None,None,None,15:38:25,11/06/2023,Present
None,None,None,None,15:38:25,11/06/2023,Present
None,None,None,None,15:38:25,11/06/2023,Present
None,None,None,None,15:38:25,11/06/2023,Present
None,None,None,None,15:38:26,11/06/2023,Present
None,None,None,None,15:38:27,11/06/2023,Present
None,None,None,None,15:38:27,11/06/2023,Present
None,None,None,None,15:38:28,11/06/2023,Present
None,None,None,None,15:38:29,11/06/2023,Present
None,None,None,None,15:38:29,11/06/2023,Present
None,None,None,None,15:38:29,11/06/2023,Present
None,None,None,None,15:38:29,11/06/2023,Present
None,None,None,None,15:38:29,11/06/2023,Present
None,None,None,None,15:38:29,11/06/2023,Present
None,None,None,None,15:38:29,11/06/2023,Present
None,None,None,None,15:38:29,11/06/2023,Present
None,None,None,None,15:38:29,11/06/2023,Present
None,None,None,None,15:38:29,11/06/2023,Present
None,None,None,None,15:38:30,11/06/2023,Present
None,None,None,None,15:38:30,11/06/2023,Present
None,None,None,None,15:38:30,11/06/2023,Present
None,None,None,None,15:38:30,11/06/2023,Present
None,None,None,None,15:38:30,11/06/2023,Present
None,None,None,None,15:38:30,11/06/2023,Present
None,None,None,None,15:38:30,11/06/2023,Present
None,None,None,None,15:38:30,11/06/2023,Present
None,None,None,None,15:38:30,11/06/2023,Present
None,None,None,None,15:38:31,11/06/2023,Present
None,None,None,None,15:38:31,11/06/2023,Present
None,None,None,None,15:38:31,11/06/2023,Present
None,None,None,None,15:38:31,11/06/2023,Present
None,None,None,None,15:38:31,11/06/2023,Present
None,None,None,None,15:38:31,11/06/2023,Present
None,None,None,None,15:38:31,11/06/2023,Present
None,None,None,None,15:38:31,11/06/2023,Present
None,None,None,None,15:38:32,11/06/2023,Present
None,None,None,None,15:38:32,11/06/2023,Present
None,None,None,None,15:38:32,11/06/2023,Present
None,None,None,None,15:38:32,11/06/2023,Present
None,None,None,None,15:38:33,11/06/2023,Present
None,None,None,None,15:38:33,11/06/2023,Present
None,None,None,None,15:38:33,11/06/2023,Present
None,None,None,None,15:38:33,11/06/2023,Present
None,None,None,None,15:38:33,11/06/2023,Present
None,None,None,None,15:38:33,11/06/2023,Present
None,None,None,None,15:38:33,11/06/2023,Present
None,None,None,None,15:38:33,11/06/2023,Present
None,None,None,None,15:38:33,11/06/2023,Present
None,None,None,None,15:38:34,11/06/2023,Present
None,None,None,None,15:38:34,11/06/2023,Present
None,None,None,None,15:38:34,11/06/2023,Present
None,None,None,None,15:38:34,11/06/2023,Present
None,None,None,None,15:38:34,11/06/2023,Present
None,None,None,None,15:38:34,11/06/2023,Present
None,None,None,None,15:38:34,11/06/2023,Present
None,None,None,None,15:38:34,11/06/2023,Present
None,None,None,None,15:38:34,11/06/2023,Present
None,None,None,None,15:38:34,11/06/2023,Present
None,None,None,None,15:38:35,11/06/2023,Present
None,None,None,None,15:38:35,11/06/2023,Present
None,None,None,None,15:38:35,11/06/2023,Present
None,None,None,None,15:38:38,11/06/2023,Present
None,None,None,None,15:38:38,11/06/2023,Present
None,None,None,None,15:38:42,11/06/2023,Present
None,None,None,None,15:38:43,11/06/2023,Present
None,None,None,None,15:38:43,11/06/2023,Present
None,None,None,None,15:38:54,11/06/2023,Present
None,None,None,None,15:38:54,11/06/2023,Present
None,None,None,None,15:38:54,11/06/2023,Present
None,None,None,None,15:38:54,11/06/2023,Present
None,None,None,None,15:38:54,11/06/2023,Present
None,None,None,None,15:38:54,11/06/2023,Present
None,None,None,None,15:38:54,11/06/2023,Present
None,None,None,None,15:38:54,11/06/2023,Present
None,None,None,None,15:38:54,11/06/2023,Present
None,None,None,None,15:38:54,11/06/2023,Present
None,None,None,None,15:38:55,11/06/2023,Present
None,None,None,None,15:38:55,11/06/2023,Present
None,None,None,None,15:38:55,11/06/2023,Present
None,None,None,None,15:38:55,11/06/2023,Present
None,None,None,None,15:38:55,11/06/2023,Present
None,None,None,None,15:38:55,11/06/2023,Present
None,None,None,None,15:38:55,11/06/2023,Present
None,None,None,None,15:38:55,11/06/2023,Present
None,None,None,None,15:38:55,11/06/2023,Present
None,None,None,None,15:38:55,11/06/2023,Present
None,None,None,None,15:38:56,11/06/2023,Present
None,None,None,None,15:38:56,11/06/2023,Present
None,None,None,None,15:38:59,11/06/2023,Present
None,None,None,None,15:39:03,11/06/2023,Present
None,None,None,None,15:39:10,11/06/2023,Present
None,None,None,None,15:39:10,11/06/2023,Present
None,None,None,None,15:39:10,11/06/2023,Present
None,None,None,None,15:39:10,11/06/2023,Present
None,None,None,None,15:39:10,11/06/2023,Present
None,None,None,None,15:39:10,11/06/2023,Present
None,None,None,None,15:39:11,11/06/2023,Present
None,None,None,None,15:39:11,11/06/2023,Present
None,None,None,None,15:39:11,11/06/2023,Present
None,None,None,None,15:39:11,11/06/2023,Present
None,None,None,None,15:39:11,11/06/2023,Present
None,None,None,None,15:39:11,11/06/2023,Present
None,None,None,None,15:39:11,11/06/2023,Present
None,None,None,None,15:39:11,11/06/2023,Present
None,None,None,None,15:39:11,11/06/2023,Present
None,None,None,None,15:39:11,11/06/2023,Present
None,None,None,None,15:39:12,11/06/2023,Present
None,None,None,None,15:39:12,11/06/2023,Present
None,None,None,None,15:39:12,11/06/2023,Present
None,None,None,None,15:39:12,11/06/2023,Present
None,None,None,None,15:39:12,11/06/2023,Present
None,None,None,None,15:39:12,11/06/2023,Present
None,None,None,None,15:39:12,11/06/2023,Present
None,None,None,None,15:39:12,11/06/2023,Present
None,None,None,None,15:39:12,11/06/2023,Present
None,None,None,None,15:39:12,11/06/2023,Present
None,None,None,None,15:39:13,11/06/2023,Present
None,None,None,None,15:39:13,11/06/2023,Present
None,None,None,None,15:39:13,11/06/2023,Present
None,None,None,None,15:39:13,11/06/2023,Present
None,None,None,None,15:39:13,11/06/2023,Present
None,None,None,None,15:39:13,11/06/2023,Present
None,None,None,None,15:39:13,11/06/2023,Present
None,None,None,None,15:39:13,11/06/2023,Present
None,None,None,None,15:39:14,11/06/2023,Present
None,None,None,None,15:39:14,11/06/2023,Present
None,None,None,None,15:39:14,11/06/2023,Present
None,None,None,None,15:39:14,11/06/2023,Present
None,None,None,None,15:39:14,11/06/2023,Present
None,None,None,None,15:39:14,11/06/2023,Present
None,None,None,None,15:39:14,11/06/2023,Present
None,None,None,None,15:39:14,11/06/2023,Present
None,None,None,None,15:39:14,11/06/2023,Present
None,None,None,None,15:39:14,11/06/2023,Present
None,None,None,None,15:39:15,11/06/2023,Present
None,None,None,None,15:39:15,11/06/2023,Present
None,None,None,None,15:39:15,11/06/2023,Present
None,None,None,None,15:39:15,11/06/2023,Present
None,None,None,None,15:39:15,11/06/2023,Present
None,None,None,None,15:39:15,11/06/2023,Present
None,None,None,None,15:39:15,11/06/2023,Present
None,None,None,None,15:39:17,11/06/2023,Present
None,None,None,None,15:39:17,11/06/2023,Present
None,None,None,None,15:39:17,11/06/2023,Present
None,None,None,None,15:39:17,11/06/2023,Present
None,None,None,None,15:39:17,11/06/2023,Present
None,None,None,None,15:39:17,11/06/2023,Present
None,None,None,None,15:39:17,11/06/2023,Present
None,None,None,None,15:39:17,11/06/2023,Present
None,None,None,None,15:39:17,11/06/2023,Present
None,None,None,None,15:39:17,11/06/2023,Present
None,None,None,None,15:39:18,11/06/2023,Present
None,None,None,None,15:39:18,11/06/2023,Present
None,None,None,None,15:39:18,11/06/2023,Present
None,None,None,None,15:39:18,11/06/2023,Present
None,None,None,None,15:39:18,11/06/2023,Present
None,None,None,None,15:39:18,11/06/2023,Present
None,None,None,None,15:39:18,11/06/2023,Present
None,None,None,None,15:39:18,11/06/2023,Present
None,None,None,None,15:39:18,11/06/2023,Present
None,None,None,None,15:39:18,11/06/2023,Present
None,None,None,None,15:39:19,11/06/2023,Present
None,None,None,None,15:39:19,11/06/2023,Present
None,None,None,None,15:39:19,11/06/2023,Present
None,None,None,None,15:39:19,11/06/2023,Present
None,None,None,None,15:39:19,11/06/2023,Present
None,None,None,None,15:39:19,11/06/2023,Present
None,None,None,None,15:39:19,11/06/2023,Present
None,None,None,None,15:39:19,11/06/2023,Present
None,None,None,None,15:39:19,11/06/2023,Present
None,None,None,None,15:39:19,11/06/2023,Present
None,None,None,None,15:39:20,11/06/2023,Present
None,None,None,None,15:39:20,11/06/2023,Present
None,None,None,None,15:39:20,11/06/2023,Present
None,None,None,None,15:39:20,11/06/2023,Present
None,None,None,None,15:39:20,11/06/2023,Present
None,None,None,None,15:39:20,11/06/2023,Present
None,None,None,None,15:39:20,11/06/2023,Present
None,None,None,None,15:39:20,11/06/2023,Present
None,None,None,None,15:39:20,11/06/2023,Present
None,None,None,None,15:39:20,11/06/2023,Present
None,None,None,None,15:39:21,11/06/2023,Present
None,None,None,None,15:39:21,11/06/2023,Present
None,None,None,None,15:39:21,11/06/2023,Present
None,None,None,None,15:39:21,11/06/2023,Present
None,None,None,None,15:39:21,11/06/2023,Present
None,None,None,None,15:39:21,11/06/2023,Present
None,None,None,None,15:39:21,11/06/2023,Present
None,None,None,None,15:39:21,11/06/2023,Present
None,None,None,None,15:39:21,11/06/2023,Present
None,None,None,None,15:39:24,11/06/2023,Present
None,None,None,None,15:39:25,11/06/2023,Present
None,None,None,None,15:39:25,11/06/2023,Present
None,None,None,None,15:39:26,11/06/2023,Present
None,None,None,None,15:39:26,11/06/2023,Present
None,None,None,None,15:39:26,11/06/2023,Present
None,None,None,None,15:39:26,11/06/2023,Present
None,None,None,None,15:39:26,11/06/2023,Present
None,None,None,None,15:39:26,11/06/2023,Present
None,None,None,None,15:39:26,11/06/2023,Present
None,None,None,None,15:39:26,11/06/2023,Present
None,None,None,None,15:39:26,11/06/2023,Present
None,None,None,None,15:39:26,11/06/2023,Present
None,None,None,None,15:39:27,11/06/2023,Present
None,None,None,None,15:39:27,11/06/2023,Present
None,None,None,None,15:39:27,11/06/2023,Present
None,None,None,None,15:39:27,11/06/2023,Present
None,None,None,None,15:39:27,11/06/2023,Present
None,None,None,None,15:39:27,11/06/2023,Present
None,None,None,None,15:39:27,11/06/2023,Present
None,None,None,None,15:39:27,11/06/2023,Present
None,None,None,None,15:39:27,11/06/2023,Present
None,None,None,None,15:39:27,11/06/2023,Present
None,None,None,None,16:58:50,11/06/2023,Present
None,None,None,None,16:58:51,11/06/2023,Present
None,None,None,None,16:58:51,11/06/2023,Present
None,None,None,None,16:58:51,11/06/2023,Present
None,None,None,None,16:58:51,11/06/2023,Present
None,None,None,None,16:58:51,11/06/2023,Present
None,None,None,None,16:58:52,11/06/2023,Present
None,None,None,None,16:58:52,11/06/2023,Present
None,None,None,None,16:58:52,11/06/2023,Present
None,None,None,None,16:58:52,11/06/2023,Present
None,None,None,None,16:58:52,11/06/2023,Present
None,None,None,None,16:58:52,11/06/2023,Present
None,None,None,None,16:58:52,11/06/2023,Present
None,None,None,None,16:58:52,11/06/2023,Present
None,None,None,None,16:58:52,11/06/2023,Present
None,None,None,None,16:58:52,11/06/2023,Present
None,None,None,None,16:58:53,11/06/2023,Present
None,None,None,None,16:58:53,11/06/2023,Present
None,None,None,None,16:58:53,11/06/2023,Present
None,None,None,None,16:58:53,11/06/2023,Present
None,None,None,None,16:58:53,11/06/2023,Present
None,None,None,None,16:58:53,11/06/2023,Present
None,None,None,None,16:58:53,11/06/2023,Present
None,None,None,None,16:58:53,11/06/2023,Present
None,None,None,None,16:58:53,11/06/2023,Present
None,None,None,None,16:58:53,11/06/2023,Present
None,None,None,None,16:58:54,11/06/2023,Present
None,None,None,None,16:58:54,11/06/2023,Present
None,None,None,None,16:58:54,11/06/2023,Present
None,None,None,None,16:58:54,11/06/2023,Present
None,None,None,None,16:58:54,11/06/2023,Present
None,None,None,None,16:58:54,11/06/2023,Present
None,None,None,None,16:58:54,11/06/2023,Present
None,None,None,None,16:58:54,11/06/2023,Present
None,None,None,None,16:58:54,11/06/2023,Present
None,None,None,None,16:58:54,11/06/2023,Present
None,None,None,None,16:58:55,11/06/2023,Present
None,None,None,None,16:58:55,11/06/2023,Present
None,None,None,None,16:58:56,11/06/2023,Present
None,None,None,None,16:58:56,11/06/2023,Present
None,None,None,None,16:58:56,11/06/2023,Present
None,None,None,None,16:58:56,11/06/2023,Present
None,None,None,None,16:58:56,11/06/2023,Present
None,None,None,None,16:58:56,11/06/2023,Present
None,None,None,None,16:58:56,11/06/2023,Present
None,None,None,None,16:58:56,11/06/2023,Present
None,None,None,None,16:58:56,11/06/2023,Present
None,None,None,None,16:58:56,11/06/2023,Present
None,None,None,None,16:58:57,11/06/2023,Present
None,None,None,None,16:58:57,11/06/2023,Present
None,None,None,None,16:58:57,11/06/2023,Present
None,None,None,None,16:58:57,11/06/2023,Present
None,None,None,None,16:58:57,11/06/2023,Present
None,None,None,None,16:58:57,11/06/2023,Present
None,None,None,None,16:58:57,11/06/2023,Present
None,None,None,None,16:58:57,11/06/2023,Present
None,None,None,None,16:58:57,11/06/2023,Present
None,None,None,None,16:58:58,11/06/2023,Present
None,None,None,None,16:58:58,11/06/2023,Present
None,None,None,None,16:58:58,11/06/2023,Present
None,None,None,None,16:58:58,11/06/2023,Present
None,None,None,None,16:58:58,11/06/2023,Present
None,None,None,None,16:58:58,11/06/2023,Present
None,None,None,None,16:58:58,11/06/2023,Present
None,None,None,None,16:58:58,11/06/2023,Present
None,None,None,None,16:58:58,11/06/2023,Present
None,None,None,None,16:58:58,11/06/2023,Present
None,None,None,None,16:58:59,11/06/2023,Present
None,None,None,None,16:58:59,11/06/2023,Present
None,None,None,None,16:58:59,11/06/2023,Present
None,None,None,None,16:58:59,11/06/2023,Present
None,None,None,None,16:58:59,11/06/2023,Present
None,None,None,None,16:58:59,11/06/2023,Present
None,None,None,None,16:58:59,11/06/2023,Present
None,None,None,None,16:58:59,11/06/2023,Present
None,None,None,None,16:58:59,11/06/2023,Present
None,None,None,None,16:58:59,11/06/2023,Present
None,None,None,None,16:59:00,11/06/2023,Present
None,None,None,None,16:59:00,11/06/2023,Present
None,None,None,None,16:59:00,11/06/2023,Present
None,None,None,None,16:59:00,11/06/2023,Present
None,None,None,None,16:59:00,11/06/2023,Present
None,None,None,None,16:59:00,11/06/2023,Present
None,None,None,None,16:59:00,11/06/2023,Present
None,None,None,None,16:59:00,11/06/2023,Present
None,None,None,None,16:59:13,11/06/2023,Present
None,None,None,None,16:59:13,11/06/2023,Present
None,None,None,None,16:59:13,11/06/2023,Present
None,None,None,None,16:59:13,11/06/2023,Present
None,None,None,None,16:59:13,11/06/2023,Present
None,None,None,None,16:59:13,11/06/2023,Present
None,None,None,None,16:59:13,11/06/2023,Present
None,None,None,None,16:59:13,11/06/2023,Present
None,None,None,None,16:59:13,11/06/2023,Present
None,None,None,None,16:59:13,11/06/2023,Present
None,None,None,None,16:59:14,11/06/2023,Present
None,None,None,None,16:59:14,11/06/2023,Present
None,None,None,None,16:59:14,11/06/2023,Present
None,None,None,None,16:59:14,11/06/2023,Present
None,None,None,None,16:59:14,11/06/2023,Present
None,None,None,None,16:59:14,11/06/2023,Present
None,None,None,None,16:59:15,11/06/2023,Present
None,None,None,None,16:59:15,11/06/2023,Present
None,None,None,None,16:59:15,11/06/2023,Present
None,None,None,None,16:59:15,11/06/2023,Present
None,None,None,None,16:59:15,11/06/2023,Present
None,None,None,None,16:59:15,11/06/2023,Present
None,None,None,None,16:59:16,11/06/2023,Present
None,None,None,None,16:59:17,11/06/2023,Present
None,None,None,None,16:59:17,11/06/2023,Present
None,None,None,None,16:59:17,11/06/2023,Present
None,None,None,None,16:59:17,11/06/2023,Present
None,None,None,None,16:59:17,11/06/2023,Present
None,None,None,None,16:59:17,11/06/2023,Present
None,None,None,None,16:59:17,11/06/2023,Present
None,None,None,None,16:59:18,11/06/2023,Present
None,None,None,None,16:59:18,11/06/2023,Present
None,None,None,None,16:59:18,11/06/2023,Present
None,None,None,None,16:59:18,11/06/2023,Present
None,None,None,None,16:59:18,11/06/2023,Present
None,None,None,None,16:59:18,11/06/2023,Present
None,None,None,None,16:59:18,11/06/2023,Present
None,None,None,None,16:59:18,11/06/2023,Present
None,None,None,None,16:59:18,11/06/2023,Present
None,None,None,None,16:59:18,11/06/2023,Present
None,None,None,None,16:59:19,11/06/2023,Present
None,None,None,None,16:59:19,11/06/2023,Present
None,None,None,None,16:59:19,11/06/2023,Present
None,None,None,None,16:59:19,11/06/2023,Present
None,None,None,None,16:59:19,11/06/2023,Present
None,None,None,None,16:59:19,11/06/2023,Present
None,None,None,None,16:59:19,11/06/2023,Present
None,None,None,None,16:59:19,11/06/2023,Present
None,None,None,None,16:59:19,11/06/2023,Present
None,None,None,None,16:59:19,11/06/2023,Present
None,None,None,None,16:59:20,11/06/2023,Present
None,None,None,None,16:59:20,11/06/2023,Present
None,None,None,None,16:59:20,11/06/2023,Present
None,None,None,None,16:59:20,11/06/2023,Present
None,None,None,None,16:59:20,11/06/2023,Present
None,None,None,None,16:59:20,11/06/2023,Present
None,None,None,None,16:59:20,11/06/2023,Present
None,None,None,None,16:59:20,11/06/2023,Present
None,None,None,None,16:59:20,11/06/2023,Present
